survey_date,start_time,station,station_n,station_s,mumblies_yn,mud_yn,marsh_yn,tide_edge_yn,flying_yn,final_count,p_wesa,elev_min,elev_max,elev_median,elev_mean,elev_range,flow,total_precip,mean_temp,u,v,windspd,wind_deg,station_n_no,station_s_no,station_diff,year,julian_day,dos,n_s
2015-04-26,12:30,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,109500,99.46140036,1.86,4.3,3.03,3.019583333,2.44,3960,0.6,9.7,-1.302361333,13.01137777,15.08333333,92.95020956,4,,,2015,116,-0.278564415,N
2015-04-27,13:55,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,0,99.73404255,2.12,4.2,2.985,3.04625,2.08,3880,4,13.9,3.830222216,10.39230485,12.20833333,56.47592182,7,,,2015,117,-0.138087933,S
2015-04-27,14:03,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,68000,99.73404255,2.12,4.2,2.985,3.04625,2.08,3880,4,13.9,3.830222216,10.39230485,12.20833333,56.47592182,5,,,2015,117,-0.138087933,N
2015-04-27,14:05,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,88500,99.73404255,2.12,4.2,2.985,3.04625,2.08,3880,4,13.9,3.830222216,10.39230485,12.20833333,56.47592182,4,,,2015,117,-0.138087933,N
2015-04-28,15:33,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,125000,,2.21,4.29,3.035,3.094583333,2.08,3860,1.2,12.3,-4.647364881,4.499513268,13.41666667,135.1626156,4,,,2015,118,0.002388548,N
2015-04-29,16:10,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,7600,99.64093357,2.16,4.19,3.005,3.06,2.03,3850,0,10.9,-12.80250079,3.125667198,13.95833333,157.2847566,8,,,2015,119,0.142865029,S
2015-04-29,16:17,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,10500,99.64093357,2.16,4.19,3.005,3.06,2.03,3850,0,10.9,-12.80250079,3.125667198,13.95833333,157.2847566,5,,,2015,119,0.142865029,N
2015-04-29,16:11,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,5400,99.64093357,2.16,4.19,3.005,3.06,2.03,3850,0,10.9,-12.80250079,3.125667198,13.95833333,157.2847566,5,6,1,2015,119,0.142865029,N
2015-04-29,16:22,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,95504,99.64093357,2.16,4.19,3.005,3.06,2.03,3850,0,10.9,-12.80250079,3.125667198,13.95833333,157.2847566,4,,,2015,119,0.142865029,N
2015-04-30,6:44,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,24000,95.43676662,1.92,4.14,3.125,3.0575,2.22,3820,0,11.3,-7.727336533,6.670201433,12.66666667,138.9483365,7,,,2015,120,0.283341511,S
2015-04-30,6:52,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,9000,95.43676662,1.92,4.14,3.125,3.0575,2.22,3820,0,11.3,-7.727336533,6.670201433,12.66666667,138.9483365,5,,,2015,120,0.283341511,N
2015-04-30,6:50,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,2200,95.43676662,1.92,4.14,3.125,3.0575,2.22,3820,0,11.3,-7.727336533,6.670201433,12.66666667,138.9483365,5,6,1,2015,120,0.283341511,N
2015-04-30,6:57,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,36000,95.43676662,1.92,4.14,3.125,3.0575,2.22,3820,0,11.3,-7.727336533,6.670201433,12.66666667,138.9483365,4,,,2015,120,0.283341511,N
2015-05-01,7:05,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,10700,,1.74,4.12,3.12,3.097916667,2.38,3900,0,12.6,-1.041889066,-11.84726631,19.125,-142.790799,7,,,2015,121,0.423817992,S
2015-05-01,7:10,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,1300,,1.74,4.12,3.12,3.097916667,2.38,3900,0,12.6,-1.041889066,-11.84726631,19.125,-142.790799,5,6,1,2015,121,0.423817992,N
2015-05-01,7:17,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,33500,,1.74,4.12,3.12,3.097916667,2.38,3900,0,12.6,-1.041889066,-11.84726631,19.125,-142.790799,4,,,2015,121,0.423817992,N
2015-05-02,16:40,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,1000,,1.4,4.11,3.125,3.024166667,2.71,4040,0,11.4,8.596266659,-18.02627944,22.91666667,-62.58733528,5,,,2015,122,0.564294473,N
2015-05-02,16:45,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,73000,,1.4,4.11,3.125,3.024166667,2.71,4040,0,11.4,8.596266659,-18.02627944,22.91666667,-62.58733528,4,,,2015,122,0.564294473,N
2015-05-03,17:00,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,5500,,1.22,4.15,3.165,3.033333333,2.93,4110,0,9.2,-0.955064977,-3.75,7.416666667,-107.0295576,7,,,2015,123,0.704770955,S
2015-05-03,17:12,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,61000,,1.22,4.15,3.165,3.033333333,2.93,4110,0,9.2,-0.955064977,-3.75,7.416666667,-107.0295576,4,,,2015,123,0.704770955,N
2015-05-04,8:20,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,12500,85.55389222,1.18,4.32,3.42,3.12875,3.14,4160,1.8,12.5,-8.631694752,7.476082608,17.5,148.7990038,7,,,2015,124,0.845247436,S
2015-05-04,8:28,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,1400,85.55389222,1.18,4.32,3.42,3.12875,3.14,4160,1.8,12.5,-8.631694752,7.476082608,17.5,148.7990038,5,,,2015,124,0.845247436,N
2015-05-04,8:24,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,7600,85.55389222,1.18,4.32,3.42,3.12875,3.14,4160,1.8,12.5,-8.631694752,7.476082608,17.5,148.7990038,5,6,1,2015,124,0.845247436,N
2015-05-04,8:33,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,11500,85.55389222,1.18,4.32,3.42,3.12875,3.14,4160,1.8,12.5,-8.631694752,7.476082608,17.5,148.7990038,4,,,2015,124,0.845247436,N
2015-05-05,8:54,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,800,69.44444444,1.07,4.36,3.39,3.127916667,3.29,4120,,11,-3.183472121,4.281251155,10.54166667,136.9790005,7,,,2015,125,0.985723917,S
2015-05-05,8:50,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,4300,69.44444444,1.07,4.36,3.39,3.127916667,3.29,4120,,11,-3.183472121,4.281251155,10.54166667,136.9790005,8,,,2015,125,0.985723917,S
2015-05-05,9:00,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,550,69.44444444,1.07,4.36,3.39,3.127916667,3.29,4120,,11,-3.183472121,4.281251155,10.54166667,136.9790005,5,,,2015,125,0.985723917,N
2015-05-05,9:02,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,7250,69.44444444,1.07,4.36,3.39,3.127916667,3.29,4120,,11,-3.183472121,4.281251155,10.54166667,136.9790005,4,,,2015,125,0.985723917,N
2015-05-06,9:10,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,2600,53.01204819,0.87,4.43,3.36,3.075833333,3.56,3970,0,11.2,-0.694592711,-5.897114317,11.41666667,-133.6108671,8,,,2015,126,1.126200399,S
2015-05-06,9:15,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,150,53.01204819,0.87,4.43,3.36,3.075833333,3.56,3970,0,11.2,-0.694592711,-5.897114317,11.41666667,-133.6108671,5,,,2015,126,1.126200399,N
2015-05-06,9:16,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,9050,53.01204819,0.87,4.43,3.36,3.075833333,3.56,3970,0,11.2,-0.694592711,-5.897114317,11.41666667,-133.6108671,4,,,2015,126,1.126200399,N
2015-05-07,9:30,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,350,,0.87,4.44,3.34,3.02375,3.57,3820,0,12.2,3.962250814,-10.4590628,12.375,-59.67614423,8,,,2015,127,1.26667688,S
2015-05-07,9:37,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,50,,0.87,4.44,3.34,3.02375,3.57,3820,0,12.2,3.962250814,-10.4590628,12.375,-59.67614423,5,,,2015,127,1.26667688,N
2015-05-07,9:41,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,7500,,0.87,4.44,3.34,3.02375,3.57,3820,0,12.2,3.962250814,-10.4590628,12.375,-59.67614423,4,,,2015,127,1.26667688,N
2015-05-08,10:00,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,25,,0.93,4.4,3.33,3.003333333,3.47,3770,0,13.8,5.781088913,-10.79747454,12.08333333,-59.56753882,7,,,2015,128,1.407153361,S
2015-05-08,10:16,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,4150,,0.93,4.4,3.33,3.003333333,3.47,3770,0,13.8,5.781088913,-10.79747454,12.08333333,-59.56753882,4,,,2015,128,1.407153361,N
2015-05-11,11:10,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,55,,1.6,4.44,3.105,3.042083333,2.84,3740,0.8,13.6,-5.065151075,9.520305424,12.58333333,128.3588004,7,,,2015,131,1.828582805,S
2015-05-11,11:15,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,3500,,1.6,4.44,3.105,3.042083333,2.84,3740,0.8,13.6,-5.065151075,9.520305424,12.58333333,128.3588004,4,,,2015,131,1.828582805,N
2015-05-12,13:00,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,1015,36.95652174,1.95,4.56,3.035,3.123333333,2.61,3840,0,15.6,-6.894399988,-0.855050358,11.08333333,-177.3475888,4,,,2015,132,1.969059287,N
2016-04-15,13:11,Bend,Bend,,FALSE,FALSE,FALSE,FALSE,FALSE,6850,7.586206897,1.71,4.49,3.06,3.0675,2.78,3450,0,10.8,-3.386139465,13.89365427,16.20833333,108.3200199,6,,,2016,106,-1.683329228,N
2016-04-15,13:21,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,1500,7.586206897,1.71,4.49,3.06,3.0675,2.78,3450,0,10.8,-3.386139465,13.89365427,16.20833333,108.3200199,5,,,2016,106,-1.683329228,N
2016-04-15,13:18,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,2500,7.586206897,1.71,4.49,3.06,3.0675,2.78,3450,0,10.8,-3.386139465,13.89365427,16.20833333,108.3200199,5,6,1,2016,106,-1.683329228,N
2016-04-15,13:23,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,28000,7.586206897,1.71,4.49,3.06,3.0675,2.78,3450,0,10.8,-3.386139465,13.89365427,16.20833333,108.3200199,4,,,2016,106,-1.683329228,N
2016-04-16,14:32,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,1700,,1.84,4.3,2.965,3.029583333,2.46,3380,0,11,9.49E-16,4.390382212,11.5,79.00818124,7,,,2016,107,-1.542852747,S
2016-04-16,14:45,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,9500,,1.84,4.3,2.965,3.029583333,2.46,3380,0,11,9.49E-16,4.390382212,11.5,79.00818124,5,,,2016,107,-1.542852747,N
2016-04-16,14:40,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,8000,,1.84,4.3,2.965,3.029583333,2.46,3380,0,11,9.49E-16,4.390382212,11.5,79.00818124,5,6,1,2016,107,-1.542852747,N
2016-04-16,14:48,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,28750,,1.84,4.3,2.965,3.029583333,2.46,3380,0,11,9.49E-16,4.390382212,11.5,79.00818124,4,,,2016,107,-1.542852747,N
2016-04-18,7:15,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,7200,,2.12,4.26,3.055,3.0675,2.14,3280,0,14.9,0.5,-2.756035689,6.833333333,-77.26825695,7,,,2016,109,-1.261899784,S
2016-04-18,7:25,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,1000,,2.12,4.26,3.055,3.0675,2.14,3280,0,14.9,0.5,-2.756035689,6.833333333,-77.26825695,5,,,2016,109,-1.261899784,N
2016-04-18,7:21,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,1500,,2.12,4.26,3.055,3.0675,2.14,3280,0,14.9,0.5,-2.756035689,6.833333333,-77.26825695,5,6,1,2016,109,-1.261899784,N
2016-04-18,7:30,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,38250,,2.12,4.26,3.055,3.0675,2.14,3280,0,14.9,0.5,-2.756035689,6.833333333,-77.26825695,4,,,2016,109,-1.261899784,N
2016-04-19,7:40,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,9250,33.84223919,1.95,4.24,3.165,3.099583333,2.29,3430,0,13.5,7.091211505,-13.85640646,14.66666667,-64.21117684,7,,,2016,110,-1.121423303,S
2016-04-19,7:51,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,12000,33.84223919,1.95,4.24,3.165,3.099583333,2.29,3430,0,13.5,7.091211505,-13.85640646,14.66666667,-64.21117684,5,,,2016,110,-1.121423303,N
2016-04-19,7:47,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,3500,33.84223919,1.95,4.24,3.165,3.099583333,2.29,3430,0,13.5,7.091211505,-13.85640646,14.66666667,-64.21117684,5,6,1,2016,110,-1.121423303,N
2016-04-19,7:55,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,37500,33.84223919,1.95,4.24,3.165,3.099583333,2.29,3430,0,13.5,7.091211505,-13.85640646,14.66666667,-64.21117684,4,,,2016,110,-1.121423303,N
2016-04-20,7:55,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,8800,,1.8,4.22,3.255,3.172083333,2.42,3680,0,14.3,2.778370843,-8.830127019,12.08333333,-54.39273908,8,,,2016,111,-0.980946821,S
2016-04-20,8:08,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,1200,,1.8,4.22,3.255,3.172083333,2.42,3680,0,14.3,2.778370843,-8.830127019,12.08333333,-54.39273908,5,,,2016,111,-0.980946821,N
2016-04-20,8:04,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,4200,,1.8,4.22,3.255,3.172083333,2.42,3680,0,14.3,2.778370843,-8.830127019,12.08333333,-54.39273908,5,6,1,2016,111,-0.980946821,N
2016-04-20,8:12,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,27000,,1.8,4.22,3.255,3.172083333,2.42,3680,0,14.3,2.778370843,-8.830127019,12.08333333,-54.39273908,4,,,2016,111,-0.980946821,N
2016-04-21,8:30,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,3500,72.37851662,1.67,4.3,3.31,3.23125,2.63,4030,0.2,16,-5.907171218,10.12916512,14.83333333,138.4187828,7,,,2016,112,-0.84047034,S
2016-04-21,8:44,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,53000,72.37851662,1.67,4.3,3.31,3.23125,2.63,4030,0.2,16,-5.907171218,10.12916512,14.83333333,138.4187828,5,,,2016,112,-0.84047034,N
2016-04-21,8:40,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,4250,72.37851662,1.67,4.3,3.31,3.23125,2.63,4030,0.2,16,-5.907171218,10.12916512,14.83333333,138.4187828,5,6,1,2016,112,-0.84047034,N
2016-04-22,9:00,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,5200,,1.61,4.36,3.34,3.264166667,2.75,4560,6.4,12.4,-2.777619504,-1.128713155,8.083333333,-158.2751863,7,,,2016,113,-0.699993859,S
2016-04-22,9:06,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,1850,,1.61,4.36,3.34,3.264166667,2.75,4560,6.4,12.4,-2.777619504,-1.128713155,8.083333333,-158.2751863,5,6,1,2016,113,-0.699993859,N
2016-04-22,9:14,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,35000,,1.61,4.36,3.34,3.264166667,2.75,4560,6.4,12.4,-2.777619504,-1.128713155,8.083333333,-158.2751863,4,,,2016,113,-0.699993859,N
2016-04-24,9:34,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,6500,61.66666667,1.34,4.35,3.43,3.199583333,3.01,5170,1.2,11.5,-2.778370843,-16.82809949,17.58333333,-99.54600075,7,,,2016,115,-0.419040896,S
2016-04-24,9:44,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,17500,61.66666667,1.34,4.35,3.43,3.199583333,3.01,5170,1.2,11.5,-2.778370843,-16.82809949,17.58333333,-99.54600075,5,,,2016,115,-0.419040896,N
2016-04-24,9:38,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,1700,61.66666667,1.34,4.35,3.43,3.199583333,3.01,5170,1.2,11.5,-2.778370843,-16.82809949,17.58333333,-99.54600075,5,6,1,2016,115,-0.419040896,N
2016-04-24,9:46,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,22000,61.66666667,1.34,4.35,3.43,3.199583333,3.01,5170,1.2,11.5,-2.778370843,-16.82809949,17.58333333,-99.54600075,4,,,2016,115,-0.419040896,N
2016-04-25,9:30,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,500,73.72881356,1.2,4.26,3.25,3.06625,3.06,5370,0,10.6,3.967527026,-17.16025404,17.33333333,-85.30188499,7,,,2016,116,-0.278564415,S
2016-04-25,9:35,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,1500,73.72881356,1.2,4.26,3.25,3.06625,3.06,5370,0,10.6,3.967527026,-17.16025404,17.33333333,-85.30188499,5,6,1,2016,116,-0.278564415,N
2016-04-25,9:43,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,23500,73.72881356,1.2,4.26,3.25,3.06625,3.06,5370,0,10.6,3.967527026,-17.16025404,17.33333333,-85.30188499,4,,,2016,116,-0.278564415,N
2016-04-27,7:50,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,350,85.30805687,1.32,4.27,3.305,3.06125,2.95,5910,0,11.1,3.615867018,-10.72975359,16.04166667,-80.93227594,8,,,2016,118,0.002388548,S
2016-04-27,10:30,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,750,85.30805687,1.32,4.27,3.305,3.06125,2.95,5910,0,11.1,3.615867018,-10.72975359,16.04166667,-80.93227594,5,,,2016,118,0.002388548,N
2016-04-27,10:34,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,56000,85.30805687,1.32,4.27,3.305,3.06125,2.95,5910,0,11.1,3.615867018,-10.72975359,16.04166667,-80.93227594,4,,,2016,118,0.002388548,N
2016-04-28,8:22,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,700,62.99879081,1.4,4.29,3.295,3.023333333,2.89,5830,0,13.7,-3.73343582,11.16177596,13.625,115.6464535,7,,,2016,119,0.142865029,S
2016-04-28,8:25,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,12000,62.99879081,1.4,4.29,3.295,3.023333333,2.89,5830,0,13.7,-3.73343582,11.16177596,13.625,115.6464535,5,6,1,2016,119,0.142865029,N
2016-04-28,8:32,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,34500,62.99879081,1.4,4.29,3.295,3.023333333,2.89,5830,0,13.7,-3.73343582,11.16177596,13.625,115.6464535,4,,,2016,119,0.142865029,N
2016-05-02,14:44,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.98,4.28,2.94,3.009166667,2.3,5130,0,17.1,3.106969024,-6.062177826,9.125,-49.34755628,7,,,2016,123,0.704770955,S
2016-05-02,14:48,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,4500,,1.98,4.28,2.94,3.009166667,2.3,5130,0,17.1,3.106969024,-6.062177826,9.125,-49.34755628,5,,,2016,123,0.704770955,N
2016-05-02,14:52,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,42000,,1.98,4.28,2.94,3.009166667,2.3,5130,0,17.1,3.106969024,-6.062177826,9.125,-49.34755628,4,,,2016,123,0.704770955,N
2016-05-03,7:35,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,2700,99.33774834,1.94,4.4,2.925,3.05875,2.46,5130,0,16.8,4.080732175,-11.0997135,16.54166667,-80.44477703,8,,,2016,124,0.845247436,S
2016-05-03,7:44,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,10500,99.33774834,1.94,4.4,2.925,3.05875,2.46,5130,0,16.8,4.080732175,-11.0997135,16.54166667,-80.44477703,5,6,1,2016,124,0.845247436,N
2016-05-03,7:50,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,5700,99.33774834,1.94,4.4,2.925,3.05875,2.46,5130,0,16.8,4.080732175,-11.0997135,16.54166667,-80.44477703,4,,,2016,124,0.845247436,N
2016-05-04,15:20,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,0,99.0990991,1.51,4.44,3.095,3.033333333,2.93,5170,1.4,12.1,7.94034104,-28.19077862,27.54166667,-70.62727465,7,,,2016,125,0.985723917,S
2016-05-04,15:23,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,12500,99.0990991,1.51,4.44,3.095,3.033333333,2.93,5170,1.4,12.1,7.94034104,-28.19077862,27.54166667,-70.62727465,5,6,1,2016,125,0.985723917,N
2016-05-04,15:29,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,17000,99.0990991,1.51,4.44,3.095,3.033333333,2.93,5170,1.4,12.1,7.94034104,-28.19077862,27.54166667,-70.62727465,4,,,2016,125,0.985723917,N
2016-05-05,7:39,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,9500,96.3081862,1.07,4.45,3.08,3.01375,3.38,5180,0,12.9,11.14333236,-22.5166605,24.41666667,-59.30422774,7,,,2016,126,1.126200399,S
2016-05-05,7:49,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,8500,96.3081862,1.07,4.45,3.08,3.01375,3.38,5180,0,12.9,11.14333236,-22.5166605,24.41666667,-59.30422774,5,,,2016,126,1.126200399,N
2016-05-05,7:46,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,1700,96.3081862,1.07,4.45,3.08,3.01375,3.38,5180,0,12.9,11.14333236,-22.5166605,24.41666667,-59.30422774,5,6,1,2016,126,1.126200399,N
2016-05-05,7:54,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,18500,96.3081862,1.07,4.45,3.08,3.01375,3.38,5180,0,12.9,11.14333236,-22.5166605,24.41666667,-59.30422774,4,,,2016,126,1.126200399,N
2017-04-15,10:30,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,535,,1.37,4.35,3.305,3.144583333,2.98,2420,2,9.7,-4.894141003,1.128713155,12.20833333,-174.7030833,7,,,2017,105,-1.823805709,S
2017-04-15,10:39,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,19700,,1.37,4.35,3.305,3.144583333,2.98,2420,2,9.7,-4.894141003,1.128713155,12.20833333,-174.7030833,5,,,2017,105,-1.823805709,N
2017-04-15,10:44,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,3500,,1.37,4.35,3.305,3.144583333,2.98,2420,2,9.7,-4.894141003,1.128713155,12.20833333,-174.7030833,4,,,2017,105,-1.823805709,N
2017-04-17,11:00,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,500,9.340659341,1.67,4.39,3.475,3.219166667,2.72,2350,5.4,11.3,-2.865194932,13.47150262,14.79166667,105.0383057,7,,,2017,107,-1.542852747,S
2017-04-17,11:07,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,29500,9.340659341,1.67,4.39,3.475,3.219166667,2.72,2350,5.4,11.3,-2.865194932,13.47150262,14.79166667,105.0383057,5,,,2017,107,-1.542852747,N
2017-04-17,11:03,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,5700,9.340659341,1.67,4.39,3.475,3.219166667,2.72,2350,5.4,11.3,-2.865194932,13.47150262,14.79166667,105.0383057,5,6,1,2017,107,-1.542852747,N
2017-04-18,11:22,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,1500,,1.76,4.31,3.46,3.185,2.55,2340,5.2,11.7,7.96E-16,8.088897502,11.33333333,107.4918188,7,,,2017,108,-1.402376265,S
2017-04-18,11:29,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.76,4.31,3.46,3.185,2.55,2340,5.2,11.7,7.96E-16,8.088897502,11.33333333,107.4918188,5,,,2017,108,-1.402376265,N
2017-04-18,11:33,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,40500,,1.76,4.31,3.46,3.185,2.55,2340,5.2,11.7,7.96E-16,8.088897502,11.33333333,107.4918188,4,,,2017,108,-1.402376265,N
2017-04-20,12:05,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.9,4.42,3.19,3.150833333,2.52,2440,3.6,10.9,-2.067949496,1.75,10.58333333,85.60018371,7,,,2017,110,-1.121423303,S
2017-04-20,12:08,Pilings to Bend,Pilings,Bend,FALSE,FALSE,FALSE,FALSE,FALSE,250,,1.9,4.42,3.19,3.150833333,2.52,2440,3.6,10.9,-2.067949496,1.75,10.58333333,85.60018371,5,6,1,2017,110,-1.121423303,N
2017-04-20,12:15,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,37250,,1.9,4.42,3.19,3.150833333,2.52,2440,3.6,10.9,-2.067949496,1.75,10.58333333,85.60018371,4,,,2017,110,-1.121423303,N
2017-04-22,15:13,View corner,View corner,,FALSE,FALSE,FALSE,FALSE,FALSE,70000,,2.1,4.44,3.2,3.249166667,2.34,2480,5.8,10.6,1.373356785,5.069077862,13.16666667,87.76449111,4,,,2017,112,-0.84047034,N
2017-04-25,8:26,34th St pullout,34th St pullout,,FALSE,FALSE,FALSE,FALSE,FALSE,5000,,1.56,4.64,3.415,3.288333333,3.08,2830,1.4,11.1,-10.96369468,15.10550883,19.20833333,115.6003626,7,,,2017,115,-0.419040896,S
2017-04-25,8:20,Coal Port corner,Coal Port,,FALSE,FALSE,FALSE,FALSE,FALSE,15000,,1.56,4.64,3.415,3.288333333,3.08,2830,1.4,11.1,-10.96369468,15.10550883,19.20833333,115.6003626,8,,,2017,115,-0.419040896,S
2017-04-25,8:29,Pilings,Pilings,,FALSE,FALSE,FALSE,FALSE,FALSE,29333,,1.56,4.64,3.415,3.288333333,3.08,2830,1.4,11.1,-10.96369468,15.10550883,19.20833333,115.6003626,5,,,2017,115,-0.419040896,N
