"station_name","station_id","station_operator","prov","lat","lon","elev","climate_id","WMO_id","TC_id","date","time","year","month","day","hour","weather","hmdx","hmdx_flag","pressure","pressure_flag","rel_hum","rel_hum_flag","temp","temp_dew","temp_dew_flag","temp_flag","visib","visib_flag","wind_chill","wind_chill_flag","wind_dir","wind_dir_flag","wind_spd","wind_spd_flag","precip_amt","precip_amt_flag"
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2014-05-06,2014-05-06 17:00:00,"2014","05","06","17:00",,,,101.49,,69,,14.6,9,,,48.3,,,,21,,10,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2014-05-06,2014-05-06 18:00:00,"2014","05","06","18:00",,,,101.47,,63,,14.6,7.7,,,32.2,,,,21,,13,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2014-05-06,2014-05-06 19:00:00,"2014","05","06","19:00","Mainly Clear",,,101.46,,74,,13.5,9,,,32.2,,,,18,,9,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2014-05-06,2014-05-06 20:00:00,"2014","05","06","20:00",,,,101.49,,77,,12.1,8.2,,,32.2,,,,14,,10,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2014-05-06,2014-05-06 21:00:00,"2014","05","06","21:00",,,,101.54,,85,,11,8.6,,,32.2,,,,9,,14,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2014-05-06,2014-05-06 22:00:00,"2014","05","06","22:00","Mainly Clear",,,101.56,,82,,10.8,7.9,,,32.2,,,,9,,13,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2014-05-06,2014-05-06 23:00:00,"2014","05","06","23:00",,,,101.57,,82,,9.7,6.8,,,32.2,,,,9,,8,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 00:00:00,"2015","04","09","00:00",,,,101.93,,80,,7.3,4.1,,,48.3,,,,10,,13,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 01:00:00,"2015","04","09","01:00","Clear",,,101.95,,83,,6.8,4.1,,,48.3,,,,9,,17,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 02:00:00,"2015","04","09","02:00",,,,101.97,,78,,7.2,3.6,,,48.3,,,,8,,12,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 03:00:00,"2015","04","09","03:00",,,,101.99,,81,,6.1,3.1,,,48.3,,,,10,,14,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 04:00:00,"2015","04","09","04:00","Clear",,,102.01,,81,,6.4,3.4,,,48.3,,,,8,,10,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 05:00:00,"2015","04","09","05:00",,,,102,,84,,5.4,2.9,,,48.3,,,,8,,9,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 06:00:00,"2015","04","09","06:00",,,,102.02,,81,,6,3,,,48.3,,,,9,,8,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 07:00:00,"2015","04","09","07:00","Clear",,,102.04,,76,,8.4,4.4,,,48.3,,,,10,,16,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 08:00:00,"2015","04","09","08:00",,,,102.01,,68,,10.2,4.6,,,48.3,,,,10,,18,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 09:00:00,"2015","04","09","09:00",,,,102.01,,63,,11.7,4.9,,,48.3,,,,10,,20,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 10:00:00,"2015","04","09","10:00","Clear",,,101.98,,60,,12.4,4.9,,,48.3,,,,14,,12,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 11:00:00,"2015","04","09","11:00",,,,101.91,,60,,13.2,5.7,,,48.3,,,,17,,11,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 12:00:00,"2015","04","09","12:00",,,,101.86,,62,,12.9,5.9,,,48.3,,,,22,,16,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 13:00:00,"2015","04","09","13:00","Clear",,,101.79,,59,,12.9,5.1,,,48.3,,,,23,,16,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 14:00:00,"2015","04","09","14:00",,,,101.71,,56,,13.1,4.6,,,48.3,,,,25,,6,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 15:00:00,"2015","04","09","15:00",,,,101.64,,50,,14.3,4.1,,,48.3,,,,25,,7,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 16:00:00,"2015","04","09","16:00","Mainly Clear",,,101.55,,48,,14.6,3.8,,,48.3,,,,23,,8,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 17:00:00,"2015","04","09","17:00",,,,101.5,,48,,14.5,3.7,,,48.3,,,,22,,6,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 18:00:00,"2015","04","09","18:00",,,,101.46,,59,,13,5.2,,,48.3,,,,21,,13,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 19:00:00,"2015","04","09","19:00","Mainly Clear",,,101.48,,55,,11.7,3,,,48.3,,,,14,,13,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 20:00:00,"2015","04","09","20:00",,,,101.46,,59,,10.6,3,,,48.3,,,,8,,11,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 21:00:00,"2015","04","09","21:00",,,,101.44,,69,,10.6,5.2,,,48.3,,,,7,,9,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 22:00:00,"2015","04","09","22:00","Mostly Cloudy",,,101.4,,67,,9.9,4.1,,,48.3,,,,10,,13,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-09,2015-04-09 23:00:00,"2015","04","09","23:00",,,,101.36,,70,,9.3,4.1,,,48.3,,,,7,,13,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 00:00:00,"2015","04","15","00:00",,,,102.96,,84,,6.2,3.7,,,48.3,,,,12,,7,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 01:00:00,"2015","04","15","01:00","Mainly Clear",,,102.99,,85,,5.2,2.9,,,48.3,,,,9,,7,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 02:00:00,"2015","04","15","02:00",,,,103.03,,87,,4.8,2.8,,,48.3,,,,12,,9,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 03:00:00,"2015","04","15","03:00",,,,103.06,,89,,4.2,2.6,,,48.3,,,,11,,12,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 04:00:00,"2015","04","15","04:00","Mainly Clear",,,103.12,,90,,3.6,2.1,,,48.3,,,,10,,9,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 05:00:00,"2015","04","15","05:00",,,,103.17,,89,,4.4,2.8,,,32.2,,,,9,,8,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 06:00:00,"2015","04","15","06:00",,,,103.22,,87,,4.9,2.9,,,24.1,,,,7,,7,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 07:00:00,"2015","04","15","07:00","Mostly Cloudy",,,103.26,,84,,6.2,3.7,,,24.1,,,,10,,12,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 08:00:00,"2015","04","15","08:00",,,,103.31,,81,,8,5,,,24.1,,,,10,,12,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 09:00:00,"2015","04","15","09:00",,,,103.34,,73,,9,4.5,,,24.1,,,,12,,8,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 10:00:00,"2015","04","15","10:00","Mostly Cloudy",,,103.35,,67,,10.2,4.4,,,24.1,,,,8,,8,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 11:00:00,"2015","04","15","11:00",,,,103.37,,73,,9.2,4.6,,,24.1,,,,24,,10,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 12:00:00,"2015","04","15","12:00",,,,103.34,,73,,11,6.4,,,32.2,,,,23,,18,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 13:00:00,"2015","04","15","13:00","Mostly Cloudy",,,103.31,,61,,11.6,4.4,,,32.2,,,,22,,18,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 14:00:00,"2015","04","15","14:00",,,,103.31,,55,,11.6,2.9,,,32.2,,,,22,,18,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 15:00:00,"2015","04","15","15:00",,,,103.26,,56,,12.4,3.9,,,48.3,,,,22,,18,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 16:00:00,"2015","04","15","16:00","Mostly Cloudy",,,103.24,,52,,11.8,2.3,,,48.3,,,,21,,15,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 17:00:00,"2015","04","15","17:00",,,,103.2,,48,,11.5,0.9,,,48.3,,,,21,,13,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 18:00:00,"2015","04","15","18:00",,,,103.16,,52,,11.1,1.7,,,48.3,,,,21,,6,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 19:00:00,"2015","04","15","19:00","Cloudy",,,103.16,,55,,10.4,1.8,,,48.3,,,,20,,8,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 20:00:00,"2015","04","15","20:00",,,,103.17,,72,,9.5,4.7,,,48.3,,,,36,,2,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 21:00:00,"2015","04","15","21:00",,,,103.18,,69,,8,2.7,,,48.3,,,,1,,6,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 22:00:00,"2015","04","15","22:00","Mainly Clear",,,103.18,,71,,7,2.1,,,48.3,,,,2,,7,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-15,2015-04-15 23:00:00,"2015","04","15","23:00",,,,103.14,,72,,6.2,1.5,,,32.2,,,,11,,5,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 00:00:00,"2015","04","16","00:00",,,,103.12,,71,,8.3,3.4,,,32.2,,,,7,,11,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 01:00:00,"2015","04","16","01:00","Cloudy",,,103.09,,75,,7.5,3.4,,,32.2,,,,8,,12,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 02:00:00,"2015","04","16","02:00",,,,103.05,,82,,7,4.2,,,32.2,,,,9,,8,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 03:00:00,"2015","04","16","03:00",,,,103.03,,84,,6.3,3.8,,,32.2,,,,9,,10,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 04:00:00,"2015","04","16","04:00","Mainly Clear",,,103,,81,,5.7,2.7,,,32.2,,,,9,,7,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 05:00:00,"2015","04","16","05:00",,,,102.99,,87,,4.9,2.9,,,32.2,,,,11,,10,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 06:00:00,"2015","04","16","06:00",,,,103,,84,,5.4,2.9,,,48.3,,,,9,,7,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 07:00:00,"2015","04","16","07:00","Cloudy",,,103,,79,,7.7,4.3,,,48.3,,,,11,,10,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 08:00:00,"2015","04","16","08:00",,,,102.98,,68,,9.5,3.9,,,48.3,,,,7,,5,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 09:00:00,"2015","04","16","09:00",,,,102.94,,60,,10.6,3.2,,,48.3,,,,36,,2,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 10:00:00,"2015","04","16","10:00","Mostly Cloudy",,,102.9,,63,,12.2,5.4,,,48.3,,,,24,,7,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 11:00:00,"2015","04","16","11:00",,,,102.87,,61,,11.6,4.4,,,48.3,,,,25,,13,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 12:00:00,"2015","04","16","12:00",,,,102.79,,66,,12.3,6.2,,,48.3,,,,26,,16,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 13:00:00,"2015","04","16","13:00","Mainly Clear",,,102.74,,66,,12.2,6.1,,,48.3,,,,24,,16,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 14:00:00,"2015","04","16","14:00",,,,102.67,,62,,12.7,5.7,,,48.3,,,,24,,13,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 15:00:00,"2015","04","16","15:00",,,,102.59,,62,,12.5,5.5,,,48.3,,,,24,,13,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 16:00:00,"2015","04","16","16:00","Clear",,,102.53,,60,,12.5,5,,,48.3,,,,24,,12,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 17:00:00,"2015","04","16","17:00",,,,102.44,,62,,12.5,5.5,,,48.3,,,,23,,9,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 18:00:00,"2015","04","16","18:00",,,,102.4,,68,,11.9,6.2,,,48.3,,,,23,,4,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 19:00:00,"2015","04","16","19:00","Clear",,,102.36,,69,,11,5.6,,,48.3,,,,21,,4,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 20:00:00,"2015","04","16","20:00",,,,102.35,,70,,10.5,5.3,,,48.3,,,,36,,3,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 21:00:00,"2015","04","16","21:00",,,,102.36,,77,,9,5.2,,,48.3,,,,31,,4,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 22:00:00,"2015","04","16","22:00","Clear",,,102.33,,75,,9.9,5.7,,,48.3,,,,24,,5,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-16,2015-04-16 23:00:00,"2015","04","16","23:00",,,,102.33,,79,,9.5,6.1,,,32.2,,,,36,,1,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 00:00:00,"2015","04","17","00:00",,,,102.33,,85,,8.2,5.8,,,32.2,,,,36,,1,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 01:00:00,"2015","04","17","01:00","Clear",,,102.3,,89,,6.3,4.6,,,32.2,,,,36,,3,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 02:00:00,"2015","04","17","02:00",,,,102.31,,91,,7.7,6.3,,,32.2,,,,35,,5,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 03:00:00,"2015","04","17","03:00",,,,102.31,,81,,8.4,5.4,,,32.2,,,,36,,2,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 04:00:00,"2015","04","17","04:00","Cloudy",,,102.31,,87,,8.1,6.1,,,32.2,,,,36,,2,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 05:00:00,"2015","04","17","05:00",,,,102.35,,94,,9,8.1,,,32.2,,,,29,,9,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 06:00:00,"2015","04","17","06:00",,,,102.31,,85,,9.4,7,,,32.2,,,,9,,10,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 07:00:00,"2015","04","17","07:00","Mostly Cloudy",,,102.35,,78,,10.1,6.5,,,32.2,,,,7,,12,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 08:00:00,"2015","04","17","08:00",,,,102.38,,77,,11.6,7.7,,,32.2,,,,12,,7,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 09:00:00,"2015","04","17","09:00",,,,102.4,,77,,12.3,8.4,,,32.2,,,,23,,5,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 10:00:00,"2015","04","17","10:00","Mainly Clear",,,102.42,,74,,13.1,8.6,,,32.2,,,,26,,15,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 11:00:00,"2015","04","17","11:00",,,,102.43,,80,,13.2,9.9,,,32.2,,,,25,,15,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 12:00:00,"2015","04","17","12:00",,,,102.4,,81,,13.5,10.3,,,32.2,,,,25,,18,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 13:00:00,"2015","04","17","13:00","Mainly Clear",,,102.41,,78,,13.6,9.9,,,32.2,,,,25,,22,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 14:00:00,"2015","04","17","14:00",,,,102.39,,77,,14.2,10.3,,,32.2,,,,25,,15,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 15:00:00,"2015","04","17","15:00",,,,102.34,,74,,14.4,9.9,,,32.2,,,,27,,34,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 16:00:00,"2015","04","17","16:00","Mainly Clear",,,102.29,,70,,14.3,9,,,32.2,,,,26,,33,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 17:00:00,"2015","04","17","17:00",,,,102.29,,61,,14.2,6.9,,,32.2,,,,28,,43,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 18:00:00,"2015","04","17","18:00",,,,102.32,,69,,12.5,7,,,32.2,,,,28,,32,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 19:00:00,"2015","04","17","19:00","Mainly Clear",,,102.32,,70,,11.8,6.6,,,32.2,,,,29,,35,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 20:00:00,"2015","04","17","20:00",,,,102.41,,67,,11.7,5.8,,,32.2,,,,28,,37,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 21:00:00,"2015","04","17","21:00",,,,102.44,,74,,11.2,6.8,,,32.2,,,,28,,37,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 22:00:00,"2015","04","17","22:00","Clear",,,102.49,,72,,10.9,6.1,,,32.2,,,,29,,37,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-17,2015-04-17 23:00:00,"2015","04","17","23:00",,,,102.54,,76,,10.5,6.5,,,32.2,,,,30,,37,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 00:00:00,"2015","04","18","00:00",,,,102.62,,80,,10.2,6.9,,,32.2,,,,30,,30,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 01:00:00,"2015","04","18","01:00","Clear",,,102.65,,82,,9.6,6.7,,,32.2,,,,30,,23,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 02:00:00,"2015","04","18","02:00",,,,102.71,,81,,9.7,6.6,,,32.2,,,,31,,19,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 03:00:00,"2015","04","18","03:00",,,,102.74,,84,,9.1,6.6,,,32.2,,,,30,,23,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 04:00:00,"2015","04","18","04:00","Clear",,,102.76,,87,,8.2,6.2,,,32.2,,,,34,,13,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 05:00:00,"2015","04","18","05:00",,,,102.79,,87,,6.9,4.9,,,32.2,,,,31,,7,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 06:00:00,"2015","04","18","06:00",,,,102.83,,89,,6.3,4.6,,,40.2,,,,34,,4,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 07:00:00,"2015","04","18","07:00","Clear",,,102.86,,81,,10.1,7,,,48.3,,,,31,,16,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 08:00:00,"2015","04","18","08:00",,,,102.9,,79,,11.1,7.6,,,48.3,,,,30,,18,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 09:00:00,"2015","04","18","09:00",,,,102.92,,78,,11.2,7.5,,,48.3,,,,30,,20,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 10:00:00,"2015","04","18","10:00","Mostly Cloudy",,,102.91,,76,,11.8,7.7,,,48.3,,,,29,,19,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 11:00:00,"2015","04","18","11:00",,,,102.88,,72,,12.6,7.7,,,48.3,,,,30,,21,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 12:00:00,"2015","04","18","12:00",,,,102.81,,77,,12.7,8.8,,,48.3,,,,28,,21,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 13:00:00,"2015","04","18","13:00","Mostly Cloudy",,,102.74,,70,,12.8,7.5,,,48.3,,,,30,,21,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 14:00:00,"2015","04","18","14:00",,,,102.69,,73,,13.9,9.2,,,48.3,,,,30,,19,,,
"VANCOUVER INTL A",51442,,"BC",49.19,-123.18,4.3,"1108395","71892","YVR",2015-04-18,2015-04-18 15:00:00,"2015","04","18","15:00",,,,102.61,,76,,13.5,9.4,,,48.3,,,,29,,16,,,
